date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,precipitation_sum,precipitation_hours,sunshine_duration,daylight_duration,cloudcover_mean,wind_speed_10m_max,weathercode,weathercode_text,sunshine_hours,daylight_hours,precip_category,weather_type,is_dry_day
2024-03-01,9.8,4.8,0.2,0.0,0.0,15894.41,39588.64,79,15.3,3,bedeckt,4.415113888888889,10.996844444444445,none,cloudy,True
2024-03-02,12.3,7.2,4.2,0.0,0.0,25534.84,39815.23,80,9.4,3,bedeckt,7.093011111111111,11.059786111111112,none,cloudy,True
2024-03-03,14.9,8.3,3.0,0.0,0.0,34793.37,40042.31,66,12.2,3,bedeckt,9.664825,11.122863888888888,none,partly_cloudy,True
2024-03-04,10.4,7.7,5.5,0.0,0.0,2958.55,40269.7,90,18.8,3,bedeckt,0.8218194444444445,11.186027777777777,none,cloudy,True
2024-03-05,8.6,6.3,2.7,1.6,9.0,0.0,40497.24,83,9.5,53,"Niesel, mäßig",0.0,11.249233333333333,light,drizzle,False
2024-03-06,10.8,5.7,0.9,0.2,2.0,33017.4,40724.79,59,14.5,51,"Niesel, leicht",9.1715,11.312441666666667,light,drizzle,False
2024-03-07,7.9,4.3,0.7,0.0,0.0,12744.79,40952.18,45,15.5,3,bedeckt,3.540219444444445,11.375605555555556,none,partly_cloudy,True
2024-03-08,10.3,4.4,-0.4,0.0,0.0,37385.96,41179.27,6,19.0,2,teilweise bewölkt,10.38498888888889,11.43868611111111,none,sunny,True
2024-03-09,12.2,6.1,1.4,0.0,0.0,34005.93,41405.89,71,12.4,3,bedeckt,9.446091666666666,11.501636111111111,none,cloudy,True
2024-03-10,13.5,8.8,5.2,0.6,1.0,22373.36,41631.91,100,16.3,53,"Niesel, mäßig",6.214822222222223,11.564419444444445,light,drizzle,False
2024-03-11,11.4,7.6,3.7,13.0,15.0,17611.59,41857.18,71,20.5,61,"Regen, leicht",4.892108333333334,11.626994444444444,heavy,rainy,False
2024-03-12,10.2,6.6,2.7,3.7,12.0,22240.22,42081.53,70,14.3,55,"Niesel, stark",6.177838888888889,11.689313888888888,moderate,drizzle,False
2024-03-13,10.7,7.7,5.7,2.2,6.0,0.0,42305.08,100,9.6,55,"Niesel, stark",0.0,11.751411111111112,moderate,drizzle,False
2024-03-14,14.4,9.9,6.3,0.0,0.0,33907.17,42529.48,93,12.9,3,bedeckt,9.418658333333333,11.813744444444445,none,cloudy,True
2024-03-15,14.5,10.4,6.5,0.6,4.0,27476.92,42754.94,91,21.9,51,"Niesel, leicht",7.632477777777777,11.876372222222223,light,drizzle,False
2024-03-16,11.9,8.6,2.4,1.5,8.0,22882.87,42981.32,74,21.4,51,"Niesel, leicht",6.3563527777777775,11.939255555555555,light,drizzle,False
2024-03-17,12.0,7.0,2.5,0.0,0.0,25707.58,43208.5,78,9.2,3,bedeckt,7.140994444444445,12.002361111111112,none,cloudy,True
2024-03-18,14.4,9.3,5.4,1.1,10.0,23072.24,43436.32,80,7.9,51,"Niesel, leicht",6.408955555555556,12.065644444444445,light,drizzle,False
2024-03-19,13.6,9.0,4.4,0.0,0.0,32400.0,43664.66,73,7.6,3,bedeckt,9.0,12.129072222222224,none,cloudy,True
2024-03-20,16.7,11.1,5.4,0.0,0.0,39600.0,43893.38,98,8.7,3,bedeckt,11.0,12.192605555555556,none,cloudy,True
2024-03-21,14.4,10.9,6.0,0.0,0.0,33707.32,44122.35,90,20.9,3,bedeckt,9.363144444444444,12.256208333333333,none,cloudy,True
2024-03-22,16.6,10.2,4.9,0.0,0.0,29723.11,44351.43,77,17.1,3,bedeckt,8.256419444444445,12.319841666666667,none,cloudy,True
2024-03-23,9.4,5.9,1.9,7.0,15.0,27727.52,44580.49,68,22.9,73,"Schnee, mäßig",7.702088888888889,12.383469444444444,moderate,snow,False
2024-03-24,8.6,4.9,1.1,4.1,9.0,22291.79,44809.41,72,28.1,73,"Schnee, mäßig",6.1921638888888895,12.447058333333334,moderate,snow,False
2024-03-25,10.2,5.8,3.1,0.1,1.0,34864.46,45038.02,78,13.9,51,"Niesel, leicht",9.684572222222222,12.51056111111111,light,drizzle,False
2024-03-26,12.5,6.9,1.6,0.0,0.0,38209.49,45266.21,69,10.0,3,bedeckt,10.613747222222221,12.573947222222221,none,partly_cloudy,True
2024-03-27,13.8,9.0,4.2,3.0,11.0,24718.82,45493.84,98,16.2,51,"Niesel, leicht",6.8663388888888885,12.637177777777778,moderate,drizzle,False
2024-03-28,11.3,7.0,1.3,1.2,4.0,26292.05,45720.75,74,28.3,51,"Niesel, leicht",7.303347222222222,12.700208333333334,light,drizzle,False
2024-03-29,11.0,8.0,3.4,7.5,15.0,3091.26,45946.82,97,15.6,61,"Regen, leicht",0.8586833333333334,12.763005555555555,moderate,rainy,False
2024-03-30,18.4,11.3,6.1,1.2,5.0,29106.57,46171.91,96,10.3,53,"Niesel, mäßig",8.085158333333334,12.825530555555556,light,drizzle,False
2024-03-31,17.6,11.6,6.8,3.7,6.0,30758.65,46395.85,96,14.1,55,"Niesel, stark",8.544069444444444,12.88773611111111,moderate,drizzle,False
2024-04-01,10.7,8.8,6.5,9.5,13.0,3350.84,46618.51,99,22.3,61,"Regen, leicht",0.9307888888888889,12.949586111111111,moderate,rainy,False
2024-04-02,12.9,9.1,5.5,0.5,5.0,33452.16,46839.98,55,29.2,51,"Niesel, leicht",9.292266666666668,13.011105555555556,light,drizzle,False
2024-04-03,10.8,9.2,6.8,4.6,16.0,3967.02,47061.82,97,22.5,55,"Niesel, stark",1.10195,13.072727777777777,moderate,drizzle,False
2024-04-04,13.4,10.3,7.2,4.5,10.0,11887.94,47284.21,86,26.5,55,"Niesel, stark",3.3022055555555556,13.134502777777778,moderate,drizzle,False
2024-04-05,18.8,13.9,8.3,1.4,4.0,22925.5,47507.05,100,22.8,53,"Niesel, mäßig",6.368194444444445,13.196402777777779,light,drizzle,False
2024-04-06,22.9,16.6,11.0,2.0,2.0,43941.33,47730.2,91,16.6,61,"Regen, leicht",12.205925,13.258388888888888,moderate,rainy,False
2024-04-07,21.8,17.3,11.7,0.0,0.0,36130.73,47953.51,95,14.0,3,bedeckt,10.03631388888889,13.320419444444445,none,cloudy,True
2024-04-08,23.4,17.9,11.3,0.0,0.0,44375.49,48176.86,61,14.1,3,bedeckt,12.326525,13.38246111111111,none,partly_cloudy,True
2024-04-09,18.6,12.6,7.2,1.1,6.0,9660.65,48400.11,86,24.6,51,"Niesel, leicht",2.6835138888888888,13.444475,light,drizzle,False
2024-04-10,13.1,8.9,3.6,0.0,0.0,34896.81,48623.11,35,9.2,3,bedeckt,9.693558333333332,13.506419444444445,none,sunny,True
2024-04-11,15.7,11.0,5.2,0.0,0.0,40219.3,48845.73,56,12.1,3,bedeckt,11.172027777777778,13.568258333333334,none,partly_cloudy,True
2024-04-12,18.6,13.9,7.8,0.0,0.0,35341.04,49067.82,92,10.6,3,bedeckt,9.816955555555555,13.62995,none,cloudy,True
2024-04-13,20.7,15.0,9.1,0.0,0.0,43369.48,49289.22,97,13.2,3,bedeckt,12.047077777777778,13.69145,none,cloudy,True
2024-04-14,19.6,14.8,11.7,0.0,0.0,41918.1,49509.8,98,16.9,3,bedeckt,11.643916666666666,13.752722222222223,none,cloudy,True
2024-04-15,16.0,11.1,5.3,4.7,9.0,33216.0,49729.38,65,32.6,61,"Regen, leicht",9.226666666666667,13.813716666666666,moderate,rainy,False
2024-04-16,9.5,6.3,3.9,5.0,9.0,19693.02,49947.81,79,31.6,71,"Schnee, leicht",5.470283333333334,13.874391666666666,moderate,snow,False
2024-04-17,10.4,6.2,1.7,5.0,8.0,42215.0,50164.93,88,15.8,75,"Schnee, stark",11.72638888888889,13.934702777777778,moderate,snow,False
2024-04-18,10.8,5.9,1.5,1.2,6.0,38960.7,50380.57,70,14.8,53,"Niesel, mäßig",10.822416666666665,13.994602777777777,light,drizzle,False
2024-04-19,8.1,6.0,4.1,13.3,17.0,6941.77,50594.56,89,24.6,63,"Regen, mäßig",1.9282694444444446,14.054044444444443,heavy,rainy,False
2024-04-20,9.3,6.1,3.5,2.8,11.0,32716.98,50806.71,79,19.4,55,"Niesel, stark",9.088049999999999,14.112975,moderate,drizzle,False
2024-04-21,8.1,5.0,2.3,2.5,8.0,38371.39,51016.85,58,24.5,71,"Schnee, leicht",10.658719444444444,14.171347222222222,moderate,snow,False
2024-04-22,8.3,4.3,0.1,0.7,6.0,45161.71,51225.02,55,14.4,71,"Schnee, leicht",12.544919444444444,14.229172222222221,light,snow,False
2024-04-23,9.8,5.1,-0.2,0.0,0.0,42037.37,51432.77,36,10.7,3,bedeckt,11.677047222222223,14.286880555555555,none,sunny,True
2024-04-24,8.4,5.4,1.1,1.3,6.0,42928.04,51640.27,70,17.2,73,"Schnee, mäßig",11.924455555555555,14.344519444444444,light,snow,False
2024-04-25,9.5,5.8,3.0,0.8,6.0,31121.88,51847.38,96,16.7,51,"Niesel, leicht",8.644966666666667,14.40205,light,drizzle,False
2024-04-26,13.6,7.4,0.9,0.3,1.0,46467.57,52053.94,52,13.7,51,"Niesel, leicht",12.907658333333334,14.459427777777778,light,drizzle,False
2024-04-27,18.9,12.1,5.9,0.0,0.0,46910.38,52259.79,53,16.2,3,bedeckt,13.03066111111111,14.516608333333334,none,partly_cloudy,True
2024-04-28,17.4,12.3,8.9,1.5,5.0,16960.38,52464.77,96,22.1,53,"Niesel, mäßig",4.711216666666667,14.57354722222222,light,drizzle,False
2024-04-29,18.1,13.1,6.8,0.0,0.0,35234.95,52668.73,78,10.5,3,bedeckt,9.78748611111111,14.630202777777779,none,cloudy,True
2024-04-30,24.1,17.5,10.0,0.0,0.0,47450.55,52871.48,59,11.0,3,bedeckt,13.180708333333333,14.686522222222223,none,partly_cloudy,True
2024-05-01,24.4,19.0,14.3,0.0,0.0,44341.48,53072.85,64,14.8,3,bedeckt,12.31707777777778,14.742458333333333,none,partly_cloudy,True
2024-05-02,22.6,16.6,13.2,14.5,6.0,43006.74,53272.65,70,21.3,63,"Regen, mäßig",11.946316666666666,14.797958333333334,heavy,rainy,False
2024-05-03,14.2,12.5,10.9,10.1,15.0,7727.1,53470.71,100,19.5,61,"Regen, leicht",2.1464166666666666,14.852974999999999,heavy,rainy,False
2024-05-04,16.3,12.5,7.5,2.7,7.0,29238.09,53666.84,94,14.3,55,"Niesel, stark",8.121691666666667,14.907455555555554,moderate,drizzle,False
2024-05-05,17.2,14.1,11.5,2.5,7.0,41141.29,53860.84,88,17.2,61,"Regen, leicht",11.428136111111112,14.961344444444444,moderate,rainy,False
2024-05-06,16.9,13.8,12.4,14.9,20.0,4811.6,54052.49,100,16.4,63,"Regen, mäßig",1.3365555555555557,15.014580555555556,heavy,rainy,False
2024-05-07,14.8,13.2,11.0,0.2,2.0,8266.05,54241.61,79,15.9,51,"Niesel, leicht",2.296125,15.067113888888889,light,drizzle,False
2024-05-08,16.8,12.5,8.6,0.1,1.0,41713.0,54427.97,31,17.3,51,"Niesel, leicht",11.586944444444445,15.118880555555556,light,drizzle,False
2024-05-09,19.1,14.0,7.9,0.0,0.0,48801.68,54611.36,20,11.3,3,bedeckt,13.556022222222222,15.169822222222223,none,sunny,True
2024-05-10,20.6,15.8,10.0,0.0,0.0,49581.68,54791.55,34,11.2,3,bedeckt,13.772688888888888,15.219875,none,sunny,True
2024-05-11,21.6,16.7,11.5,0.0,0.0,48658.61,54968.32,56,10.8,3,bedeckt,13.516280555555555,15.268977777777778,none,partly_cloudy,True
2024-05-12,23.0,17.4,12.2,0.0,0.0,50257.71,55141.65,15,13.4,2,teilweise bewölkt,13.960475,15.317125,none,sunny,True
2024-05-13,23.1,17.3,11.1,0.6,1.0,50485.19,55312.92,12,12.9,53,"Niesel, mäßig",14.023663888888889,15.3647,light,drizzle,False
2024-05-14,24.3,18.5,12.7,0.0,0.0,50583.2,55482.27,13,16.5,2,teilweise bewölkt,14.050888888888888,15.411741666666666,none,sunny,True
2024-05-15,20.5,16.9,12.3,0.5,4.0,42199.0,55649.54,88,10.7,51,"Niesel, leicht",11.721944444444444,15.458205555555557,light,drizzle,False
2024-05-16,20.0,16.2,13.0,1.8,9.0,35071.78,55814.55,85,13.6,53,"Niesel, mäßig",9.74216111111111,15.504041666666668,light,drizzle,False
2024-05-17,16.8,14.4,12.1,3.8,11.0,1210.35,55977.14,92,13.3,53,"Niesel, mäßig",0.33620833333333333,15.549205555555556,moderate,drizzle,False
2024-05-18,17.8,14.0,10.3,8.1,10.0,24888.75,56137.13,86,12.7,63,"Regen, mäßig",6.913541666666666,15.593647222222222,moderate,rainy,False
2024-05-19,18.3,13.9,10.7,6.1,19.0,20694.13,56294.33,87,9.7,55,"Niesel, stark",5.748369444444445,15.637313888888889,moderate,drizzle,False
2024-05-20,20.3,15.1,9.5,0.2,2.0,50418.11,56448.57,61,8.8,51,"Niesel, leicht",14.005030555555555,15.680158333333333,light,drizzle,False
2024-05-21,20.4,16.5,13.4,7.4,12.0,16742.56,56599.64,99,11.4,61,"Regen, leicht",4.650711111111112,15.722122222222222,moderate,rainy,False
2024-05-22,19.2,15.0,12.2,0.5,5.0,26478.75,56747.36,70,17.6,51,"Niesel, leicht",7.355208333333334,15.763155555555556,light,drizzle,False
2024-05-23,20.5,15.1,9.2,3.7,4.0,50824.19,56891.54,48,13.6,63,"Regen, mäßig",14.117830555555557,15.803205555555556,moderate,rainy,False
2024-05-24,17.4,14.4,12.0,19.3,15.0,16853.51,57031.97,93,7.3,63,"Regen, mäßig",4.681530555555555,15.842213888888889,heavy,rainy,False
2024-05-25,19.8,15.4,9.6,0.6,5.0,52636.66,57168.44,29,10.6,51,"Niesel, leicht",14.621294444444445,15.880122222222223,light,drizzle,False
2024-05-26,22.4,16.6,11.2,0.1,1.0,43800.3,57300.75,72,17.3,51,"Niesel, leicht",12.16675,15.916875,light,drizzle,False
2024-05-27,20.5,16.4,12.3,0.7,2.0,40743.77,57428.69,72,15.2,53,"Niesel, mäßig",11.317713888888887,15.95241388888889,light,drizzle,False
2024-05-28,17.7,14.6,10.3,0.2,2.0,48515.96,57552.06,55,14.2,51,"Niesel, leicht",13.476655555555554,15.986683333333332,light,drizzle,False
2024-05-29,17.9,15.1,13.3,7.1,19.0,18572.78,57670.64,88,23.5,55,"Niesel, stark",5.159105555555556,16.01962222222222,moderate,drizzle,False
2024-05-30,19.7,15.2,13.0,9.0,16.0,30020.24,57784.19,95,17.4,61,"Regen, leicht",8.338955555555556,16.05116388888889,moderate,rainy,False
2024-05-31,17.9,14.9,12.2,4.6,11.0,5801.46,57892.52,93,12.4,61,"Regen, leicht",1.6115166666666667,16.081255555555554,moderate,rainy,False
2024-06-01,19.6,16.0,13.3,3.7,10.0,9419.27,57995.56,98,16.8,61,"Regen, leicht",2.616463888888889,16.109877777777776,moderate,rainy,False
2024-06-02,20.6,17.1,13.7,0.1,1.0,36682.62,58094.15,79,17.5,51,"Niesel, leicht",10.189616666666668,16.13726388888889,light,drizzle,False
2024-06-03,19.0,14.5,10.4,0.0,0.0,53496.16,58188.39,37,14.1,3,bedeckt,14.860044444444446,16.163441666666667,none,sunny,True
2024-06-04,20.1,14.8,8.4,0.0,0.0,51248.68,58278.16,37,12.6,3,bedeckt,14.235744444444444,16.188377777777777,none,sunny,True
2024-06-05,20.0,15.6,11.0,2.9,11.0,30944.18,58363.36,67,19.2,61,"Regen, leicht",8.595605555555556,16.212044444444444,moderate,rainy,False
2024-06-06,20.6,15.1,9.1,0.9,6.0,53639.36,58443.89,17,14.9,51,"Niesel, leicht",14.899822222222223,16.234413888888888,light,drizzle,False
2024-06-07,20.9,15.6,8.9,0.0,0.0,53683.81,58519.67,38,12.4,3,bedeckt,14.912169444444444,16.255463888888887,none,sunny,True
2024-06-08,23.1,16.8,9.3,0.0,0.0,50400.0,58590.57,44,17.6,3,bedeckt,14.0,16.275158333333334,none,partly_cloudy,True
2024-06-09,20.6,15.7,10.4,0.0,0.0,53767.17,58656.52,23,12.0,3,bedeckt,14.935324999999999,16.293477777777778,none,sunny,True
2024-06-10,18.8,13.8,9.0,0.6,1.0,25119.33,58717.39,59,25.3,53,"Niesel, mäßig",6.977591666666667,16.31038611111111,light,drizzle,False
2024-06-11,16.4,12.2,7.7,1.4,9.0,46426.61,58773.11,37,18.9,51,"Niesel, leicht",12.896280555555556,16.32586388888889,light,drizzle,False
2024-06-12,17.0,12.5,7.2,0.1,1.0,53876.91,58823.59,48,12.8,51,"Niesel, leicht",14.965808333333335,16.33988611111111,light,drizzle,False
2024-06-13,17.3,13.8,8.3,0.1,1.0,28333.66,58868.74,81,11.5,51,"Niesel, leicht",7.870461111111111,16.352427777777777,light,drizzle,False
2024-06-14,18.2,14.7,11.3,1.9,11.0,19192.97,58908.47,96,21.1,51,"Niesel, leicht",5.331380555555556,16.36346388888889,light,drizzle,False
2024-06-15,19.8,16.1,12.2,6.7,6.0,46765.97,58942.7,48,27.8,61,"Regen, leicht",12.990547222222222,16.37297222222222,moderate,rainy,False
2024-06-16,19.7,15.5,11.2,0.6,4.0,31733.62,58971.34,81,22.6,51,"Niesel, leicht",8.814894444444445,16.380927777777778,light,drizzle,False
2024-06-17,22.0,17.6,13.6,4.3,13.0,38908.32,58994.32,78,19.1,61,"Regen, leicht",10.807866666666667,16.38731111111111,moderate,rainy,False
2024-06-18,24.7,19.9,15.5,3.6,3.0,37383.28,59011.58,84,17.1,63,"Regen, mäßig",10.384244444444445,16.392105555555556,moderate,rainy,False
2024-06-19,19.2,17.3,13.8,2.4,7.0,22477.55,59023.04,74,14.6,53,"Niesel, mäßig",6.243763888888889,16.39528888888889,moderate,drizzle,False
2024-06-20,23.8,18.9,12.8,0.6,3.0,38277.05,59028.63,85,12.9,51,"Niesel, leicht",10.632513888888889,16.396841666666667,light,drizzle,False
2024-06-21,23.6,20.0,16.8,4.0,13.0,28953.82,59028.29,92,20.5,61,"Regen, leicht",8.042727777777777,16.396747222222224,moderate,rainy,False
2024-06-22,21.3,16.5,12.1,2.2,8.0,34509.27,59021.96,66,15.1,53,"Niesel, mäßig",9.585908333333332,16.39498888888889,moderate,drizzle,False
2024-06-23,23.3,18.5,13.2,0.1,1.0,47796.13,59009.7,53,8.7,51,"Niesel, leicht",13.276702777777777,16.391583333333333,light,drizzle,False
2024-06-24,25.1,20.7,15.6,0.0,0.0,54000.0,58991.6,19,16.3,3,bedeckt,15.0,16.386555555555557,none,sunny,True
2024-06-25,27.1,21.9,16.6,0.0,0.0,54000.0,58967.7,2,15.5,0,klar,15.0,16.379916666666666,none,sunny,True
2024-06-26,29.6,23.3,17.5,0.4,1.0,52281.44,58938.13,33,11.5,51,"Niesel, leicht",14.522622222222223,16.371702777777777,light,drizzle,False
2024-06-27,29.6,23.7,18.2,0.4,4.0,54000.0,58902.96,38,11.7,51,"Niesel, leicht",15.0,16.361933333333333,light,drizzle,False
2024-06-28,25.7,21.4,16.8,11.6,3.0,50400.0,58862.28,59,19.2,65,"Regen, stark",14.0,16.350633333333334,heavy,rainy,False
2024-06-29,28.7,22.7,14.6,5.3,2.0,51421.01,58816.2,62,11.3,63,"Regen, mäßig",14.283613888888889,16.337833333333332,moderate,rainy,False
2024-06-30,22.2,19.1,16.3,16.6,14.0,13022.63,58764.79,92,17.8,63,"Regen, mäßig",3.617397222222222,16.323552777777778,heavy,rainy,False
2024-07-01,19.0,16.6,13.6,2.1,9.0,40381.28,58708.19,91,18.2,53,"Niesel, mäßig",11.217022222222221,16.307830555555554,moderate,drizzle,False
2024-07-02,17.8,14.9,12.1,4.2,10.0,16919.21,58646.48,79,16.6,55,"Niesel, stark",4.699780555555555,16.29068888888889,moderate,drizzle,False
2024-07-03,17.6,13.9,11.5,4.4,7.0,31934.37,58579.76,74,13.1,61,"Regen, leicht",8.870658333333333,16.272155555555557,moderate,rainy,False
2024-07-04,21.4,16.3,12.4,1.3,9.0,45604.65,58508.16,61,22.0,51,"Niesel, leicht",12.667958333333333,16.252266666666667,light,drizzle,False
2024-07-05,22.7,16.5,11.1,0.0,0.0,20448.9,58431.79,82,22.5,3,bedeckt,5.68025,16.231052777777776,none,cloudy,True
2024-07-06,24.3,18.4,13.8,1.4,6.0,24850.45,58350.74,70,25.7,53,"Niesel, mäßig",6.902902777777778,16.20853888888889,light,drizzle,False
2024-07-07,21.1,16.0,9.9,0.0,0.0,43436.14,58265.12,55,15.8,3,bedeckt,12.065594444444445,16.184755555555558,none,partly_cloudy,True
2024-07-08,24.5,19.2,14.3,0.0,0.0,44046.13,58175.07,43,13.4,3,bedeckt,12.23503611111111,16.159741666666665,none,partly_cloudy,True
2024-07-09,30.3,23.3,15.5,0.0,0.0,53565.0,58080.69,28,11.4,3,bedeckt,14.879166666666666,16.133525000000002,none,sunny,True
2024-07-10,26.2,22.5,18.9,3.5,12.0,41649.98,57982.1,82,16.4,61,"Regen, leicht",11.56943888888889,16.10613888888889,moderate,rainy,False
2024-07-11,25.7,21.0,15.9,4.2,11.0,49958.66,57879.25,63,10.4,61,"Regen, leicht",13.877405555555557,16.077569444444446,moderate,rainy,False
2024-07-12,25.5,19.9,14.9,2.4,8.0,38085.91,57771.21,98,23.1,53,"Niesel, mäßig",10.579419444444445,16.047558333333335,moderate,drizzle,False
2024-07-13,21.0,16.6,11.2,0.5,4.0,53189.18,57657.98,34,14.7,51,"Niesel, leicht",14.774772222222222,16.016105555555555,light,drizzle,False
2024-07-14,23.6,18.2,11.9,0.1,1.0,39000.54,57539.8,48,14.8,51,"Niesel, leicht",10.833483333333334,15.98327777777778,light,drizzle,False
2024-07-15,28.1,21.4,13.1,2.1,4.0,49785.57,57416.88,62,9.2,55,"Niesel, stark",13.829325,15.949133333333332,moderate,drizzle,False
2024-07-16,23.1,19.9,16.6,1.0,7.0,50116.48,57289.42,35,24.5,51,"Niesel, leicht",13.921244444444445,15.913727777777778,light,drizzle,False
2024-07-17,23.3,19.2,15.5,1.0,6.0,49198.39,57157.65,62,10.6,51,"Niesel, leicht",13.666219444444444,15.877125000000001,light,drizzle,False
2024-07-18,26.2,21.3,16.0,0.0,0.0,51444.23,57021.79,64,9.0,3,bedeckt,14.29006388888889,15.83938611111111,none,partly_cloudy,True
