date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,precipitation_sum,precipitation_hours,sunshine_duration,daylight_duration,cloudcover_mean,wind_speed_10m_max,weathercode,weathercode_text,sunshine_hours,daylight_hours,precip_category,weather_type,is_dry_day
2024-07-19,28.6,23.2,17.8,0.0,0.0,48843.82,56882.03,70,9.3,3,bedeckt,13.567727777777778,15.800563888888888,none,cloudy,True
2024-07-20,30.2,24.7,18.8,0.0,0.0,52366.96,56738.6,29,9.8,3,bedeckt,14.546377777777778,15.760722222222222,none,sunny,True
2024-07-21,27.8,22.6,19.6,3.2,7.0,17815.23,56591.69,78,15.5,55,"Niesel, stark",4.948675,15.71991388888889,moderate,drizzle,False
2024-07-22,25.8,21.9,18.4,0.8,3.0,47186.68,56441.5,70,12.3,51,"Niesel, leicht",13.10741111111111,15.678194444444445,light,drizzle,False
2024-07-23,25.3,20.0,15.4,7.3,9.0,48534.59,56288.23,38,22.2,63,"Regen, mäßig",13.481830555555554,15.635619444444446,moderate,rainy,False
2024-07-24,23.1,18.6,14.8,0.3,3.0,45883.39,56132.07,74,11.2,51,"Niesel, leicht",12.745386111111111,15.592241666666666,light,drizzle,False
2024-07-25,24.9,19.9,13.2,0.0,0.0,44940.23,55973.21,69,9.5,3,bedeckt,12.483397222222223,15.548113888888889,none,partly_cloudy,True
2024-07-26,23.9,20.6,17.5,10.8,14.0,23422.45,55811.84,92,13.4,63,"Regen, mäßig",6.506236111111111,15.503288888888887,heavy,rainy,False
2024-07-27,22.7,19.8,18.4,22.7,23.0,5768.88,55648.12,100,12.3,63,"Regen, mäßig",1.6024666666666667,15.457811111111113,heavy,rainy,False
2024-07-28,23.8,19.1,14.9,2.5,3.0,48991.1,55482.26,46,17.1,61,"Regen, leicht",13.608638888888889,15.41173888888889,moderate,rainy,False
2024-07-29,25.1,19.8,14.2,0.0,0.0,51077.57,55314.4,4,9.9,2,teilweise bewölkt,14.188213888888889,15.365111111111112,none,sunny,True
2024-07-30,29.2,22.3,15.0,0.0,0.0,50922.69,55144.72,19,9.4,3,bedeckt,14.145191666666667,15.317977777777777,none,sunny,True
2024-07-31,29.9,24.3,18.8,0.5,1.0,42099.34,54973.18,67,11.1,53,"Niesel, mäßig",11.69426111111111,15.270327777777778,light,drizzle,False
2024-08-01,26.0,21.9,18.8,3.2,11.0,23111.81,54798.37,74,8.7,61,"Regen, leicht",6.4199472222222225,15.221769444444446,moderate,rainy,False
2024-08-02,25.4,21.1,18.0,1.3,7.0,46090.62,54620.21,53,12.2,53,"Niesel, mäßig",12.802950000000001,15.172280555555556,light,drizzle,False
2024-08-03,24.8,20.3,16.0,5.5,8.0,42284.92,54438.93,67,11.3,63,"Regen, mäßig",11.745811111111111,15.121925000000001,moderate,rainy,False
2024-08-04,21.8,18.5,15.8,3.5,9.0,14777.54,54254.75,84,13.2,61,"Regen, leicht",4.104872222222222,15.070763888888889,moderate,rainy,False
2024-08-05,24.4,19.3,14.2,0.0,0.0,47366.68,54067.89,54,8.0,3,bedeckt,13.157411111111111,15.018858333333332,none,partly_cloudy,True
2024-08-06,27.1,21.6,14.9,0.0,0.0,48735.96,53878.54,39,7.7,3,bedeckt,13.537766666666666,14.96626111111111,none,sunny,True
2024-08-07,26.7,21.5,17.9,8.4,9.0,41982.81,53686.91,66,13.8,63,"Regen, mäßig",11.661891666666666,14.913030555555556,moderate,rainy,False
2024-08-08,24.2,19.5,15.1,0.1,1.0,36092.89,53493.21,71,14.1,51,"Niesel, leicht",10.025802777777777,14.859225,light,drizzle,False
2024-08-09,26.9,20.9,14.9,0.0,0.0,33517.37,53297.62,82,22.3,3,bedeckt,9.310380555555556,14.804894444444445,none,cloudy,True
2024-08-10,26.9,21.5,16.7,0.2,1.0,47203.95,53100.33,17,13.2,51,"Niesel, leicht",13.112208333333333,14.750091666666668,light,drizzle,False
2024-08-11,28.1,22.6,16.4,0.0,0.0,47300.16,52901.52,29,11.1,3,bedeckt,13.138933333333334,14.694866666666666,none,sunny,True
2024-08-12,31.1,25.1,19.2,0.0,0.0,46835.36,52701.38,65,11.9,3,bedeckt,13.009822222222223,14.639272222222221,none,partly_cloudy,True
2024-08-13,32.1,26.3,20.0,1.0,1.0,46957.43,52500.06,24,9.4,55,"Niesel, stark",13.043730555555555,14.58335,light,drizzle,False
2024-08-14,28.6,24.0,19.7,5.0,5.0,45900.95,52297.74,50,15.5,61,"Regen, leicht",12.750263888888888,14.527149999999999,moderate,rainy,False
2024-08-15,27.5,22.6,17.9,0.0,0.0,46800.0,52094.59,52,11.0,3,bedeckt,13.0,14.470719444444443,none,partly_cloudy,True
2024-08-16,28.5,23.0,17.8,0.0,0.0,46800.0,51890.76,25,12.8,3,bedeckt,13.0,14.414100000000001,none,sunny,True
2024-08-17,25.4,21.0,18.0,4.5,10.0,19474.26,51686.41,89,15.9,61,"Regen, leicht",5.409516666666666,14.357336111111112,moderate,rainy,False
2024-08-18,22.7,19.8,16.1,5.5,12.0,10168.81,51481.69,100,19.3,53,"Niesel, mäßig",2.8246694444444445,14.300469444444445,moderate,drizzle,False
2024-08-19,22.7,18.4,13.6,0.2,2.0,38645.8,51276.74,59,7.2,51,"Niesel, leicht",10.734944444444444,14.243538888888889,light,drizzle,False
2024-08-20,23.8,19.1,13.1,0.0,0.0,24486.43,51071.47,48,11.8,3,bedeckt,6.801786111111111,14.186519444444444,none,partly_cloudy,True
2024-08-21,21.9,18.0,12.8,0.6,1.0,46058.01,50864.43,71,16.8,53,"Niesel, mäßig",12.793891666666667,14.129008333333333,light,drizzle,False
2024-08-22,23.3,17.2,11.6,0.0,0.0,43550.59,50655.44,69,13.1,3,bedeckt,12.09738611111111,14.070955555555557,none,partly_cloudy,True
2024-08-23,27.1,20.0,12.8,0.0,0.0,46537.09,50444.69,73,25.4,3,bedeckt,12.926969444444444,14.01241388888889,none,cloudy,True
2024-08-24,30.6,23.6,16.4,0.0,0.0,46334.52,50232.34,16,22.5,2,teilweise bewölkt,12.8707,13.953427777777776,none,sunny,True
2024-08-25,22.0,18.7,14.1,0.7,2.0,45161.99,50018.57,34,17.3,53,"Niesel, mäßig",12.544997222222221,13.894047222222222,light,drizzle,False
2024-08-26,23.0,17.0,10.3,0.0,0.0,45924.41,49803.52,13,9.4,3,bedeckt,12.756780555555556,13.834311111111111,none,sunny,True
2024-08-27,26.4,19.8,13.1,0.0,0.0,45717.15,49587.36,2,11.9,0,klar,12.699208333333333,13.774266666666668,none,sunny,True
2024-08-28,29.0,23.1,16.3,0.0,0.0,45508.62,49370.24,0,10.1,0,klar,12.641283333333334,13.713955555555556,none,sunny,True
2024-08-29,31.7,25.5,21.3,0.0,0.0,45298.93,49152.31,24,11.6,3,bedeckt,12.583036111111111,13.653419444444443,none,sunny,True
2024-08-30,27.2,22.5,19.3,0.2,2.0,36765.88,48933.71,89,21.7,51,"Niesel, leicht",10.212744444444443,13.592697222222222,light,drizzle,False
2024-08-31,28.7,22.7,17.3,0.0,0.0,44876.68,48714.58,51,17.1,3,bedeckt,12.465744444444445,13.531827777777778,none,partly_cloudy,True
2024-09-01,30.9,24.7,19.4,0.3,1.0,43847.86,48495.07,38,14.4,51,"Niesel, leicht",12.179961111111112,13.470852777777777,light,drizzle,False
2024-09-02,27.9,23.5,19.5,1.6,4.0,42864.57,48275.31,39,10.1,53,"Niesel, mäßig",11.906825,13.409808333333332,light,drizzle,False
2024-09-03,29.2,23.3,18.2,0.5,2.0,44238.09,48055.43,21,14.6,51,"Niesel, leicht",12.288358333333333,13.348730555555555,light,drizzle,False
2024-09-04,25.2,21.2,17.7,1.7,3.0,25934.6,47835.57,82,10.9,55,"Niesel, stark",7.204055555555555,13.287658333333333,light,drizzle,False
2024-09-05,31.5,24.4,18.6,0.1,1.0,42346.51,47615.86,74,20.8,51,"Niesel, leicht",11.762919444444446,13.226627777777779,light,drizzle,False
2024-09-06,23.2,19.8,17.5,1.6,5.0,21283.22,47396.41,65,11.4,55,"Niesel, stark",5.912005555555556,13.165669444444445,light,drizzle,False
2024-09-07,28.2,21.8,14.4,0.0,0.0,41523.3,47177.36,44,8.9,3,bedeckt,11.53425,13.104822222222223,none,partly_cloudy,True
2024-09-08,22.8,19.1,16.2,4.6,9.0,20975.79,46958.84,93,14.6,63,"Regen, mäßig",5.826608333333334,13.04412222222222,moderate,rainy,False
2024-09-09,20.4,16.0,13.6,8.4,9.0,32818.96,46740.73,77,18.6,63,"Regen, mäßig",9.116377777777778,12.983536111111112,moderate,rainy,False
2024-09-10,19.5,15.8,12.2,1.8,7.0,29912.75,46521.57,85,22.7,53,"Niesel, mäßig",8.309097222222222,12.922658333333333,light,drizzle,False
2024-09-11,16.0,12.9,7.2,4.0,9.0,13422.39,46301.18,79,24.6,55,"Niesel, stark",3.7284416666666664,12.86143888888889,moderate,drizzle,False
2024-09-12,14.2,9.6,6.1,3.0,7.0,39363.32,46079.7,39,9.7,61,"Regen, leicht",10.934255555555556,12.799916666666666,moderate,rainy,False
2024-09-13,15.7,11.0,6.3,0.2,2.0,39188.34,45857.27,98,18.4,51,"Niesel, leicht",10.885649999999998,12.738130555555555,light,drizzle,False
2024-09-14,15.4,11.5,8.0,0.1,1.0,27846.93,45634.02,54,21.0,51,"Niesel, leicht",7.735258333333333,12.676116666666665,light,drizzle,False
2024-09-15,18.0,12.3,6.2,0.0,0.0,40861.35,45410.09,32,15.9,3,bedeckt,11.350375,12.613913888888888,none,sunny,True
2024-09-16,17.6,14.5,10.9,0.0,0.0,0.0,45185.59,78,21.0,3,bedeckt,0.0,12.551552777777777,none,cloudy,True
2024-09-17,21.8,16.7,12.1,0.1,1.0,39192.57,44960.68,27,24.6,51,"Niesel, leicht",10.886825,12.489077777777778,light,drizzle,False
2024-09-18,23.3,18.8,15.1,0.0,0.0,40431.49,44735.46,8,23.9,2,teilweise bewölkt,11.230969444444444,12.426516666666666,none,sunny,True
2024-09-19,22.4,18.1,15.5,1.8,4.0,40222.64,44510.08,17,22.3,53,"Niesel, mäßig",11.172955555555555,12.363911111111111,light,drizzle,False
2024-09-20,22.9,17.5,12.9,0.0,0.0,39966.11,44284.65,2,16.3,1,überwiegend klar,11.101697222222223,12.301291666666668,none,sunny,True
2024-09-21,22.4,17.0,12.6,0.0,0.0,39717.84,44059.3,0,9.8,0,klar,11.032733333333333,12.238694444444445,none,sunny,True
2024-09-22,22.9,17.9,12.6,0.0,0.0,27078.73,43834.16,85,10.1,3,bedeckt,7.5218694444444445,12.176155555555557,none,cloudy,True
2024-09-23,19.4,16.2,13.6,10.0,19.0,10045.24,43609.35,99,13.4,61,"Regen, leicht",2.7903444444444445,12.113708333333333,heavy,rainy,False
2024-09-24,18.0,14.4,12.6,4.8,16.0,22248.87,43384.99,84,21.2,61,"Regen, leicht",6.180241666666666,12.05138611111111,moderate,rainy,False
2024-09-25,17.3,14.8,13.3,8.6,22.0,4666.72,43161.22,98,20.2,63,"Regen, mäßig",1.2963111111111112,11.989227777777778,moderate,rainy,False
2024-09-26,17.8,15.2,13.5,30.3,23.0,0.0,42938.16,96,26.9,63,"Regen, mäßig",0.0,11.927266666666668,heavy,rainy,False
2024-09-27,15.6,13.4,11.5,2.2,8.0,34848.12,42715.93,68,29.9,61,"Regen, leicht",9.680033333333334,11.865536111111112,moderate,rainy,False
2024-09-28,14.0,11.0,7.1,0.5,3.0,38316.65,42494.66,46,16.8,51,"Niesel, leicht",10.64351388888889,11.804072222222223,light,drizzle,False
2024-09-29,13.2,9.1,5.3,0.0,0.0,22146.28,42274.25,73,11.5,3,bedeckt,6.151744444444444,11.742847222222222,none,cloudy,True
2024-09-30,14.1,10.7,6.4,7.5,10.0,9957.05,42053.14,79,16.6,61,"Regen, leicht",2.765847222222222,11.681427777777778,moderate,rainy,False
2024-10-01,16.6,12.9,9.0,2.0,12.0,37835.74,41831.13,48,21.9,51,"Niesel, leicht",10.509927777777778,11.619758333333333,moderate,drizzle,False
2024-10-02,16.1,11.5,8.2,1.1,8.0,34534.78,41608.37,64,15.8,51,"Niesel, leicht",9.592994444444445,11.557880555555556,light,drizzle,False
2024-10-03,12.8,10.4,9.0,0.2,2.0,23475.38,41385.01,64,20.1,51,"Niesel, leicht",6.520938888888889,11.495836111111112,light,drizzle,False
2024-10-04,13.6,10.6,8.3,0.0,0.0,33134.84,41161.17,39,19.6,3,bedeckt,9.204122222222221,11.433658333333334,none,sunny,True
2024-10-05,14.2,9.8,6.5,0.0,0.0,36259.27,40937.0,16,10.8,2,teilweise bewölkt,10.072019444444443,11.37138888888889,none,sunny,True
2024-10-06,14.8,9.8,5.6,0.0,0.0,33006.61,40712.66,68,14.3,3,bedeckt,9.168502777777778,11.309072222222223,none,partly_cloudy,True
2024-10-07,17.6,13.5,10.5,11.6,14.0,5011.67,40488.28,99,12.2,63,"Regen, mäßig",1.3921305555555556,11.246744444444444,heavy,rainy,False
2024-10-08,15.7,14.5,12.1,15.5,17.0,0.0,40264.0,100,14.7,63,"Regen, mäßig",0.0,11.184444444444445,heavy,rainy,False
2024-10-09,14.9,13.2,11.5,11.1,18.0,3600.0,40039.97,99,13.8,61,"Regen, leicht",1.0,11.12221388888889,heavy,rainy,False
2024-10-10,16.2,13.3,9.1,18.3,17.0,27924.99,39816.34,82,34.0,63,"Regen, mäßig",7.756941666666667,11.060094444444443,heavy,rainy,False
2024-10-11,12.5,9.6,5.1,5.7,10.0,34355.56,39593.27,47,14.6,61,"Regen, leicht",9.54321111111111,10.998130555555555,moderate,rainy,False
2024-10-12,12.4,8.5,4.2,2.8,5.0,16301.87,39370.91,75,13.8,61,"Regen, leicht",4.528297222222222,10.93636388888889,moderate,rainy,False
2024-10-13,12.9,9.8,5.0,0.4,2.0,18278.97,39149.41,90,22.3,51,"Niesel, leicht",5.077491666666667,10.874836111111112,light,drizzle,False
2024-10-14,12.5,8.1,4.1,6.4,4.0,10157.51,38928.93,85,8.4,63,"Regen, mäßig",2.8215305555555554,10.813591666666667,moderate,rainy,False
2024-10-15,12.9,9.6,6.1,0.0,0.0,18658.08,38709.63,92,13.3,3,bedeckt,5.1828,10.752675,none,cloudy,True
2024-10-16,16.6,12.6,9.6,0.5,2.0,29836.07,38491.68,79,13.4,51,"Niesel, leicht",8.287797222222222,10.692133333333333,light,drizzle,False
2024-10-17,18.8,13.8,9.7,0.3,3.0,31487.78,38275.25,79,7.9,51,"Niesel, leicht",8.746605555555556,10.632013888888888,light,drizzle,False
2024-10-18,15.7,13.2,11.2,1.0,5.0,0.0,38060.51,100,12.3,51,"Niesel, leicht",0.0,10.572363888888889,light,drizzle,False
2024-10-19,16.8,14.1,11.9,3.5,7.0,12828.01,37847.37,96,18.6,61,"Regen, leicht",3.563336111111111,10.513158333333335,moderate,rainy,False
2024-10-20,14.4,12.2,9.1,0.5,2.0,6376.1,37634.09,75,11.1,51,"Niesel, leicht",1.771138888888889,10.453913888888888,light,drizzle,False
2024-10-21,19.5,15.1,11.9,0.6,3.0,32839.74,37420.44,59,10.0,51,"Niesel, leicht",9.12215,10.394566666666668,light,drizzle,False
2024-10-22,15.5,12.6,7.1,0.7,4.0,31509.99,37206.61,58,16.4,51,"Niesel, leicht",8.752775,10.335169444444444,light,drizzle,False
2024-10-23,14.2,9.4,5.6,0.0,0.0,32982.87,36992.79,2,10.2,0,klar,9.161908333333335,10.275775,none,sunny,True
2024-10-24,14.0,10.0,6.8,0.1,1.0,18786.23,36779.12,57,10.6,51,"Niesel, leicht",5.218397222222222,10.216422222222223,light,drizzle,False
2024-10-25,16.9,11.4,6.9,0.0,0.0,31676.71,36565.82,41,7.9,3,bedeckt,8.79908611111111,10.157172222222222,none,partly_cloudy,True
2024-10-26,16.0,11.1,8.1,0.0,0.0,31486.92,36353.05,61,8.8,3,bedeckt,8.746366666666667,10.098069444444445,none,partly_cloudy,True
2024-10-27,15.4,11.4,7.3,0.5,2.0,18427.41,36141.03,61,9.6,51,"Niesel, leicht",5.1187249999999995,10.039175,light,drizzle,False
2024-10-28,14.9,11.8,9.5,0.0,0.0,16730.83,35929.92,91,10.9,3,bedeckt,4.6474527777777785,9.980533333333334,none,cloudy,True
2024-10-29,15.6,11.3,7.9,0.0,0.0,23801.56,35719.95,42,9.6,3,bedeckt,6.611544444444445,9.922208333333332,none,partly_cloudy,True
2024-10-30,14.1,11.1,7.6,0.3,3.0,5248.14,35511.3,85,5.2,51,"Niesel, leicht",1.4578166666666668,9.86425,light,drizzle,False
2024-10-31,12.5,10.4,8.1,0.0,0.0,18726.83,35304.19,75,7.0,3,bedeckt,5.201897222222223,9.806719444444445,none,cloudy,True
2024-11-01,11.8,9.3,7.2,0.0,0.0,17080.64,35098.84,83,8.8,3,bedeckt,4.744622222222222,9.749677777777777,none,cloudy,True
2024-11-02,13.0,10.4,8.6,0.0,0.0,2023.57,34895.47,92,11.4,3,bedeckt,0.5621027777777777,9.693186111111112,none,cloudy,True
2024-11-03,12.0,7.6,4.8,0.0,0.0,30239.5,34694.3,32,8.8,3,bedeckt,8.399861111111111,9.637305555555557,none,sunny,True
2024-11-04,10.8,6.2,2.9,0.0,0.0,30091.01,34495.57,14,9.4,2,teilweise bewölkt,8.358613888888888,9.582102777777777,none,sunny,True
2024-11-05,8.4,4.4,2.0,0.0,0.0,18004.87,34299.52,65,8.2,3,bedeckt,5.001352777777777,9.527644444444444,none,partly_cloudy,True
2024-11-06,9.5,4.7,1.9,0.0,0.0,20818.43,34106.39,85,5.4,3,bedeckt,5.782897222222222,9.473997222222222,none,cloudy,True
2024-11-07,7.5,3.8,1.6,0.0,0.0,16292.72,33916.41,72,10.7,3,bedeckt,4.5257555555555555,9.421225000000002,none,cloudy,True
2024-11-08,7.4,5.2,3.0,0.0,0.0,0.0,33729.59,95,11.3,3,bedeckt,0.0,9.369330555555555,none,cloudy,True
2024-11-09,9.8,5.6,3.0,0.0,0.0,24068.83,33544.07,66,7.3,3,bedeckt,6.685786111111112,9.317797222222222,none,partly_cloudy,True
2024-11-10,8.4,4.7,2.8,0.0,0.0,21186.28,33359.64,89,6.3,3,bedeckt,5.885077777777777,9.266566666666666,none,cloudy,True
2024-11-11,7.2,5.4,3.9,2.1,4.0,0.0,33176.52,83,10.1,55,"Niesel, stark",0.0,9.215699999999998,moderate,drizzle,False
2024-11-12,9.1,6.2,3.4,0.2,2.0,14288.9,32994.91,69,16.1,51,"Niesel, leicht",3.9691388888888888,9.165252777777779,light,drizzle,False
2024-11-13,7.5,5.5,3.0,2.5,8.0,0.0,32815.05,96,11.9,53,"Niesel, mäßig",0.0,9.115291666666668,moderate,drizzle,False
2024-11-14,9.9,6.9,5.4,1.9,10.0,6137.39,32637.14,87,8.6,51,"Niesel, leicht",1.7048305555555556,9.065872222222222,light,drizzle,False
2024-11-15,9.1,7.1,5.6,0.6,5.0,10737.09,32461.41,95,6.2,51,"Niesel, leicht",2.982525,9.017058333333333,light,drizzle,False
2024-11-16,8.0,5.1,2.8,0.0,0.0,27108.67,32288.1,64,11.4,3,bedeckt,7.530186111111111,8.968916666666667,none,partly_cloudy,True
2024-11-17,6.3,4.8,2.9,1.4,7.0,0.0,32117.44,85,16.3,51,"Niesel, leicht",0.0,8.92151111111111,light,drizzle,False
2024-11-18,6.2,4.9,2.6,9.3,16.0,203.44,31949.69,99,20.5,73,"Schnee, mäßig",0.05651111111111111,8.874913888888889,moderate,snow,False
2024-11-19,9.9,7.2,3.1,19.4,23.0,0.0,31785.08,100,31.5,63,"Regen, mäßig",0.0,8.82918888888889,heavy,rainy,False
2024-11-20,4.0,2.4,-0.4,1.1,4.0,15772.83,31623.88,87,22.8,73,"Schnee, mäßig",4.381341666666667,8.784411111111112,light,snow,False
2024-11-21,2.1,0.6,-1.9,1.0,5.0,11438.65,31466.35,99,14.0,73,"Schnee, mäßig",3.1774027777777776,8.740652777777777,light,snow,False
2024-11-22,3.1,0.5,-1.9,0.3,2.0,19838.26,31312.75,62,24.9,71,"Schnee, leicht",5.510627777777778,8.697986111111112,light,snow,False
2024-11-23,4.7,2.6,-0.2,0.0,0.0,1019.18,31163.34,98,19.1,3,bedeckt,0.28310555555555555,8.656483333333334,none,cloudy,True
2024-11-24,14.9,10.6,5.3,0.0,0.0,24748.28,31018.42,99,20.9,3,bedeckt,6.874522222222222,8.616227777777777,none,cloudy,True
2024-11-25,13.9,11.0,8.4,4.3,6.0,20220.82,30878.25,80,15.7,55,"Niesel, stark",5.616894444444444,8.577291666666667,moderate,drizzle,False
2024-11-26,9.9,7.5,3.0,7.4,8.0,14412.43,30743.12,65,14.4,63,"Regen, mäßig",4.0034527777777775,8.539755555555555,moderate,rainy,False
2024-11-27,10.8,6.8,2.6,3.6,6.0,13096.25,30613.32,87,22.2,61,"Regen, leicht",3.6378472222222222,8.5037,moderate,rainy,False
2024-11-28,9.0,6.3,4.8,0.1,1.0,22857.02,30488.9,68,21.4,51,"Niesel, leicht",6.349172222222222,8.469138888888889,light,drizzle,False
2024-11-29,5.9,3.5,0.5,0.0,0.0,24937.46,30368.45,31,10.6,3,bedeckt,6.927072222222222,8.435680555555555,none,sunny,True
2024-11-30,4.4,0.4,-2.1,0.0,0.0,25267.48,30251.8,34,9.1,3,bedeckt,7.018744444444445,8.403277777777777,none,sunny,True
2024-12-01,-0.5,-1.7,-2.6,0.0,0.0,3977.16,30139.11,77,7.1,3,bedeckt,1.1047666666666667,8.371975,none,cloudy,True
2024-12-02,4.5,2.0,-1.0,0.2,2.0,281.28,30030.55,94,6.4,51,"Niesel, leicht",0.07813333333333333,8.341819444444445,light,drizzle,False
2024-12-03,6.3,2.8,-0.5,0.2,2.0,6306.48,29926.3,59,11.2,51,"Niesel, leicht",1.7517999999999998,8.312861111111111,light,drizzle,False
2024-12-04,4.8,1.8,-0.5,0.0,0.0,8367.66,29826.5,73,9.3,3,bedeckt,2.32435,8.28513888888889,none,cloudy,True
2024-12-05,2.4,0.3,-2.0,2.2,6.0,619.8,29731.34,91,16.8,73,"Schnee, mäßig",0.17216666666666666,8.258705555555556,moderate,snow,False
2024-12-06,8.2,6.2,2.5,7.5,6.0,4505.04,29640.98,92,31.1,63,"Regen, mäßig",1.2514,8.233605555555556,moderate,rainy,False
2024-12-07,5.9,3.9,2.0,7.6,13.0,0.0,29555.58,96,15.1,61,"Regen, leicht",0.0,8.209883333333334,moderate,rainy,False
2024-12-08,6.6,4.7,3.7,0.4,4.0,12410.17,29475.31,90,16.5,51,"Niesel, leicht",3.4472694444444443,8.187586111111111,light,drizzle,False
2024-12-09,4.9,3.6,2.9,0.3,2.0,0.0,29400.35,100,19.2,51,"Niesel, leicht",0.0,8.16676388888889,light,drizzle,False
2024-12-10,4.4,3.5,2.5,0.5,4.0,0.0,29330.85,100,17.6,51,"Niesel, leicht",0.0,8.147458333333333,light,drizzle,False
